crisno,year,crisname,ccode1,actor1,ccode2,actor2,history,crisis,victory1,prevail1,victory2,prevail2,a1outcome,a2outcome,ssbn_count_2024_1,ssbn_count_2024_2,ssbn_start_1,ssbn_start_2,hydrogen_start_1,hydrogen_start_2,sss_start_1,sss_start_2,coder,kinetic,a1democracy,a2democracy,complexity,salience,independence,a2awareness,a1awareness,a2threat,a1threat,a1intensity,a2intensity
393,1990,GULF WAR,645,IRQ,652,SYR,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,haley,1,0,1,,3,1,1,1,CONVENTIONAL,CONVENTIONAL,3,4
393,1990,GULF WAR,645,IRQ,20,CAN,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,haley,1,0,1,,1,1,1,1,CONVENTIONAL,CONVENTIONAL,2,3
393,1990,GULF WAR,645,IRQ,160,ARG,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,haley,1,0,1,,1,1,1,1,CONVENTIONAL,CONVENTIONAL,2,3
393,1990,GULF WAR,645,IRQ,200,UKG,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,4,0,1,0,1,0,0,haley,1,0,1,,5,1,1,1,CONVENTIONAL,CONVENTIONAL,3,4
393,1990,GULF WAR,645,IRQ,2,USA,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,14,0,1,0,1,0,1,haley,1,0,1,,5,1,1,1,CONVENTIONAL,CONVENTIONAL,3,4
393,1990,GULF WAR,645,IRQ,670,SAU,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,haley,1,0,0,,5,1,1,1,CONVENTIONAL,CONVENTIONAL,3,4
393,1990,GULF WAR,645,IRQ,900,AUL,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,haley,1,0,1,,1,1,1,1,CONVENTIONAL,CONVENTIONAL,2,3
393,1990,GULF WAR,645,IRQ,651,EGY,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,haley,1,0,0,,5,1,1,1,CONVENTIONAL,CONVENTIONAL,3,4
393,1990,GULF WAR,645,IRQ,600,MOR,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,haley,1,0,0,,3,1,1,1,CONVENTIONAL,CONVENTIONAL,3,4
393,1990,GULF WAR,645,IRQ,690,KUW,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,haley,1,0,0,,4,1,1,1,CONVENTIONAL,CONVENTIONAL,4,4
396,1991,GHANA/TOGO,452,GHA,461,TOG,0,1,FALSE,FALSE,,,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,0,0,0,,,,,,,,,
397,1991,YUG I-CROATIA/SLOVENIA,344,CRO,345,YUG,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,,4,0,1,1,CONVENTIONAL,CONVENTIONAL,5,5
397,1991,YUG I-CROATIA/SLOVENIA,345,YUG,349,SLO,0,1,FALSE,FALSE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,1,,4,0,1,1,CONVENTIONAL,CONVENTIONAL,5,5
397,1991,YUGOSLAVIA I: CROATIA-SLOVENIA,344,CRO,345,YUG,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,haley,1,0,0,,4,0,1,1,CONVENTIONAL,CONVENTIONAL,5,5
397,1991,YUGOSLAVIA I: CROATIA-SLOVENIA,349,SLV,345,YUG,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,haley,1,0,0,,4,0,1,1,CONVENTIONAL,CONVENTIONAL,5,5
397,1991,Yugoslavia 1: Croatia-Slovenia,344,CRO,345,YUG,2,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,sahil,1,0,0,0,3,0,1,1,CONVENTIONAL,OTHER,2,4
397,1991,Yugoslavia 1: Croatia-Slovenia,349,SLV,345,YUG,2,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,sahil,1,0,0,0,2,0,1,1,CONVENTIONAL,OTHER,2,2
398,1991,BUBIYAN,645,IRQ,690,KUW,0,1,,,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,0,,,,,,,,,
399,1991,FOREIGN INTERV.-ZAIRE,211,BEL,490,DRC,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,haley,1,1,0,,2,1,1,1,CONVENTIONAL,CONVENTIONAL,2,1
399,1991,FOREIGN INTERV.-ZAIRE,220,FRN,490,DRC,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,4,0,0,0,1,0,0,0,haley,1,1,0,,4,1,1,1,CONVENTIONAL,CONVENTIONAL,2,1
399,1991,Foreign Intervention - Zaire,490,DRC,220,FRN,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,4,0,0,0,1,0,0,sahil,1,0,1,0,2,1,1,1,CONVENTIONAL,,1,3
399,1991,Foreign Intervention - Zaire,490,DRC,211,BEL,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,sahil,1,0,1,0,2,1,1,1,CONVENTIONAL,,1,3
399,1991,Foreign Intervention - Zaire,490,DRC,235,POR,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,sahil,1,0,1,0,2,1,1,0,CONVENTIONAL,,1,2
399,1991,Foreign Intervention - Zaire,490,DRC,2,USA,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,14,0,1,0,1,0,1,sahil,0,0,1,1,1,1,1,0,,,1,1
400,1991,ECUADOR/PERU BDR IV,130,ECU,135,PER,0,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,0,1,1,0,2,1,1,1,,CONVENTIONAL,2,1
400,1991,ECUADOR/PERUBDR. IV,135,PER,130,ECU,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,haley,1,1,1,,2,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
400,1991,Ecuador-Peru Border IV,130,ECU,135,PER,2,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,sahil,0,1,1,0,2,1,1,1,,CONVENTIONAL,2,1
401,1991,NAGORNY-KARABAKH,371,ARM,373,AZE,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,,3,1,1,1,CONVENTIONAL,CONVENTIONAL,5,5
401,1991,NAGORNYY-KARABAKH,371,ARM,373,AZE,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,haley,1,1,1,,3,1,1,1,CONVENTIONAL,CONVENTIONAL,5,5
401,1991,NAGORNYY-KARABAKH,371,ARM,640,TUR,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,haley,1,1,1,,4,1,1,1,CONVENTIONAL,CONVENTIONAL,4,4
401,1991,NAGORNYY-KARABAKH,365,RUS,373,AZE,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,11,0,1,0,1,0,1,0,haley,1,0,1,,3,1,1,1,CONVENTIONAL,CONVENTIONAL,3,3
401,1991,Nargonyy-Karabakh,371,ARM,640,TUR,2,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,sahil,0,1,1,0,2,0,1,1,CONVENTIONAL,,1,2
401,1991,Nargonyy-Karabakh,371,ARM,373,AZE,2,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,sahil,1,1,0,0,4,0,1,1,CONVENTIONAL,OTHER,3,3
402,1992,EGYPT/SUDAN BDR II,625,SUD,651,EGY,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,0,0,0,0,2,1,1,1,CONVENTIONAL,,1,3
402,1992,EGYPT/SUDAN BDR. II,651,EGY,625,SUD,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,haley,0,0,0,,3,0,1,1,OTHER,CONVENTIONAL,3,1
402,1992,Egypt-Sudan Border II,651,EGY,625,SUD,2,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,sahil,0,0,0,0,2,1,1,1,,CONVENTIONAL,3,1
403,1992,YUG II-SERBIA/BOSNIA,344,CRO,345,SER,0,1,FALSE,TRUE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,,2,0,1,1,CONVENTIONAL,CONVENTIONAL,2,3
403,1992,YUG II-SERBIA/BOSNIA,345,SER,346,BOS,0,1,FALSE,FALSE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,,2,0,1,1,CONVENTIONAL,CONVENTIONAL,5,5
403,1992,YUGOSLAVIA II: BOSNIA,346,BOS,345,SER,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,haley,1,0,0,,2,0,1,1,CONVENTIONAL,CONVENTIONAL,5,5
403,1992,YUGOSLAVIA II: BOSNIA,344,CRO,345,SER,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,haley,1,0,0,,4,0,1,1,CONVENTIONAL,CONVENTIONAL,5,5
403,1992,YUGOSLAVIA II: BOSNIA,2,USA,345,SER,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,14,0,1,0,1,0,1,0,haley,0,1,0,,4,0,1,1,NONE,ECONOMIC,3,0
403,1992,Yugoslavia II: Bosnia,346,BOS,344,CRO,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,sahil,1,0,0,1,3,0,1,1,CONVENTIONAL,CONVENTIONAL,3,2
403,1992,Yugoslavia II: Bosnia,346,BOS,345,YUG,2,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,sahil,1,0,0,0,5,0,1,1,CONVENTIONAL,OTHER,2,4
403,1992,Yugoslavia II: Bosnia,344,CRO,345,YUG,2,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,sahil,1,0,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,2,3
404,1992,PAPUA/SOLOMON,910,PAP,940,SOL,0,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,0,0,1,1,2,1,1,1,,CONVENTIONAL,2,1
404,1992,PAPUA/SOLOMON,910,PNG,940,SOL,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,haley,1,1,1,,3,0,1,1,OTHER,CONVENTIONAL,2,1
404,1992,Papua/Solomon,910,PNG,940,SOL,2,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,sahil,1,0,0,1,2,1,1,1,,CONVENTIONAL,2,1
405,1992,SLEEPING DOG HILL,775,BUR,800,TAI,0,1,FALSE,TRUE,TRUE,TRUE,NEUTRAL,WIN,0,0,0,0,0,0,0,0,icb,0,0,1,,1,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
405,1992,SLEEPING DOG HILL,775,MYA,800,THI,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,haley,1,0,0,,1,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
405,1992,Sleeping Dog Hill,775,MYA,800,THI,2,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,sahil,1,0,1,0,2,1,1,1,,CONVENTIONAL,4,1
406,1992,IRAQ NO-FLY ZONE,220,FRN,645,IRQ,0,1,,,FALSE,FALSE,WIN,LOSE,4,0,0,0,1,0,0,0,icb,0,1,0,,,,,,,,,
406,1992,IRAQ NO-FLY ZONE,200,UKG,645,IRQ,0,1,,,FALSE,FALSE,WIN,LOSE,4,0,1,0,1,0,0,0,icb,0,1,0,,,,,,,,,
406,1992,IRAQ NO-FLY ZONE,2,USA,645,IRQ,0,1,,,FALSE,FALSE,WIN,LOSE,14,0,1,0,1,0,1,0,icb,0,1,0,,,,,,,,,
406,1992,IRAQ NO-FLY ZONE,365,RUS,645,IRQ,0,1,,,FALSE,FALSE,WIN,LOSE,11,0,1,0,1,0,1,0,icb,0,0,0,,,,,,,,,
407,1992,GEORGIA/ABKHAZIA,365,RUS,372,GEO,0,1,,,FALSE,FALSE,NEUTRAL,NEUTRAL,11,0,1,0,1,0,1,0,icb,1,0,0,,,,,,,,,
408,1993,N. KOREA NUCLEAR CRISIS,731,KON,732,KOS,0,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,0,0,0,0,4,1,1,1,CONVENTIONAL,NUCLEAR,0,1
408,1993,N. KOREA NUCLEAR CRISIS,2,USA,731,KON,0,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,14,0,1,0,1,0,1,0,icb,0,1,0,0,4,1,1,1,NUCLEAR,CONVENTIONAL,3,2
408,1993,N. KOREA NUCLEAR I,731,PRK,732,ROK,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,haley,0,0,1,,3,0,1,1,CONVENTIONAL,NUCLEAR,0,1
408,1993,N. KOREA NUCLEAR I,731,PRK,2,USA,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,14,0,1,0,1,0,1,haley,0,0,1,,2,0,1,1,CONVENTIONAL,NUCLEAR,0,3
408,1993,North Korea I: Nuclear,731,PRK,2,USA,2,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,14,0,1,0,1,0,1,sahil,0,0,1,0,4,1,1,1,CONVENTIONAL,NUCLEAR,2,3
408,1993,North Korea I: Nuclear,731,PRK,732,ROK,2,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,sahil,0,1,1,0,2,1,1,1,,NUCLEAR,3,1
409,1993,OPTN ACCOUNTABILITY,660,LEB,666,ISR,0,1,TRUE,TRUE,FALSE,TRUE,WIN,NEUTRAL,0,0,0,0,0,0,0,0,icb,0,0,0,0,2,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
409,1993,OPTN ACCOUNTABILITY,652,SYR,666,ISR,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,0,0,0,0,2,0,1,,CONVENTIONAL,,,
409,1993,OPTN. ACCOUNTABILITY,666,ISR,660,LEB,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,sd,1,1,0,0,2,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
410,1994,CAMEROON/NIGERIA III,471,CAO,475,NIG,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,1,1,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
410,1993,CAMEROON/NIGERIA III,220,FRN,475,NIG,0,1,,,FALSE,FALSE,NEUTRAL,NEUTRAL,4,0,0,0,1,0,0,0,icb,1,1,0,1,1,0,1,,CONVENTIONAL,,,
410,1993,CAMEROON/NIGERIA III,471,CAO,475,NIG,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,sd,1,0,0,1,1,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
410,1993,CAMEROON/NIGERIA III,475,NIG,471,CAO,2,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,sd,1,0,0,1,1,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
411,1994,HAITI MIL. REGIME,2,USA,41,HAI,0,1,TRUE,TRUE,FALSE,TRUE,WIN,NEUTRAL,14,0,1,0,1,0,1,0,icb,0,1,0,0,2,1,1,1,,CONVENTIONAL,4,1
411,1994,HAITI MIL. REGIME,2,USA,41,HAI,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,14,0,1,0,1,0,1,0,sd,0,1,0,0,2,1,1,1,,CONVENTIONAL,4,1
412,1994,IRAQ DEPLOY/KUWAIT,645,IRQ,670,SAU,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,0,0,2,0,1,1,ECONOMIC,CONVENTIONAL,1,1
412,1994,IRAQ DEPLOY/KUWAIT,645,IRQ,690,KUW,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,0,0,2,0,1,1,CONVENTIONAL,CONVENTIONAL,1,1
412,1994,IRAQ DEPLOY/KUWAIT,2,USA,645,IRQ,0,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSE,14,0,1,0,1,0,1,0,icb,0,1,0,0,2,0,1,1,CONVENTIONAL,CONVENTIONAL,1,1
412,1994,IRAQ DEPLOY./KUWAIT,645,IRQ,690,KUW,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,sd,0,0,0,0,2,0,1,1,CONVENTIONAL,CONVENTIONAL,1,1
412,1994,IRAQ DEPLOY./KUWAIT,645,IRQ,2,USA,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,14,0,1,0,1,0,1,sd,0,0,1,0,2,0,1,1,CONVENTIONAL,CONVENTIONAL,1,1
412,1994,IRAQ DEPLOY./KUWAIT,645,IRQ,670,SAU,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,sd,0,0,0,0,2,0,1,1,ECONOMIC,CONVENTIONAL,1,1
413,1995,ECUADOR/PERU BORDER V,130,ECU,135,PER,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,1,0,1,3,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
413,1995,ECUADOR/PERU V,130,ECU,135,PER,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,sd,1,1,1,1,3,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
413,1995,ECUADOR/PERU V,135,PER,130,ECU,2,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,sd,1,1,1,1,3,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
413,1995,ECUADOR/PERU V,130,ECU,135,PER,3,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,sd,1,1,1,1,3,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
413,1995,ECUADOR/PERU V,135,PER,130,ECU,4,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,sd,1,1,1,1,3,0,1,1,CONVENTIONAL,OTHER,3,3
414,1995,SPRATLY ISLANDS,710,CHN,840,PHI,0,1,,,FALSE,FALSE,WIN,LOSE,6,0,1,0,1,0,1,1,icb,0,0,1,,,,,,,,,
415,1995,TAIWAN STRAIT IV,710,CHN,713,TAW,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,6,0,1,0,1,0,1,1,icb,0,0,1,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,1,1
415,1995,TAIWAN STRAIT IV,2,USA,710,CHN,0,1,,,FALSE,FALSE,NEUTRAL,NEUTRAL,14,6,1,1,1,1,1,0,icb,0,1,0,0,3,0,1,,CONVENTIONAL,,,
415,1995,TAIWAN STRAIT IV,713,TAW,710,CHN,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,6,0,1,0,1,0,1,sd,0,1,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,1,1
416,1995,YEMEN/ERITREA,531,ERI,678,YEM,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,0,0,3,0,,1,,CONVENTIONAL,,
416,1995,RED SEA ISLANDS,531,ERI,679,YEM,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,sd,1,0,1,1,3,1,1,1,CONVENTIONAL,CONVENTIONAL,2,2
416,1995,TAIWAN STRAIT IV,2,USA,710,CHN,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,14,6,1,1,1,1,1,1,sd,0,1,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,1,1
416,1995,RED SEA ISLANDS,531,ERI,679,YEM,2,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,sd,1,0,1,1,3,1,1,1,CONVENTIONAL,CONVENTIONAL,2,2
417,1996,AEGEAN SEA IV,350,GRC,640,TUR,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,1,1,1,1,0,1,1,CONVENTIONAL,CONVENTIONAL,1,1
417,1996,AEGEAN SEA IV,640,TUR,350,GRC,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,sd,0,1,1,1,1,0,1,1,CONVENTIONAL,CONVENTIONAL,1,1
418,1996,OPERTN GRAPES OF WRATH,660,LEB,666,ISR,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,0,1,1,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
418,1996,OPERTN GRAPES OF WRATH,652,SYR,666,ISR,0,1,,,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,0,1,1,0,1,,CONVENTIONAL,,,
418,1996,OPRN GRAPES OF WRATH,666,ISR,660,LEB,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,sd,1,1,0,0,2,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
418,1996,AEGEAN SEA IV,350,GRC,640,TUR,2,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,sd,0,1,1,1,1,0,1,1,CONVENTIONAL,CONVENTIONAL,1,1
419,1996,DESERT STRIKE,2,USA,645,IRQ,0,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSE,14,0,1,0,1,0,1,0,icb,1,1,0,0,1,0,1,1,CONVENTIONAL,CONVENTIONAL,1,2
419,1996,DESERT STRIKE,645,IRQ,2,USA,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,14,0,1,0,1,0,1,sd,1,0,1,0,1,0,1,1,CONVENTIONAL,CONVENTIONAL,2,1
420,1996,NORTH KOREAN SUBMARINE,731,PRK,732,ROK,0,1,FALSE,TRUE,TRUE,TRUE,NEUTRAL,WIN,0,0,0,0,0,0,0,0,icb,0,0,0,0,2,1,1,1,CONVENTIONAL,CONVENTIONAL,2,2
420,1996,N. KOREAN SUBMARINE,731,PRK,732,ROK,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,sd,1,0,1,0,2,1,1,1,CONVENTIONAL,CONVENTIONAL,2,2
421,1996,ZAIRE CIVIL WAR,490,ZAI,500,UGA,0,1,FALSE,FALSE,,,LOSE,WIN,0,0,0,0,0,0,0,0,icb,1,0,0,0,2,0,1,1,CONVENTIONAL,CONVENTIONAL,5,3
421,1996,ZAIRE CIVIL WAR,490,ZAI,517,RWA,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,1,0,0,0,2,0,1,1,CONVENTIONAL,CONVENTIONAL,5,4
421,1996,ZAIRE CIVILWAR,540,ANG,490,DRC,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,sd,1,0,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,5
421,1996,ZAIRE CIVILWAR,531,ERI,490,DRC,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,sd,1,0,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,2,5
421,1996,ZAIRE CIVILWAR,220,FRA,517,RWA,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,sd,0,1,0,0,2,0,1,1,CONVENTIONAL,CONVENTIONAL,1,3
421,1996,ZAIRE CIVILWAR,220,FRA,531,ERI,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,sd,0,1,0,0,2,0,1,1,CONVENTIONAL,CONVENTIONAL,1,3
421,1996,ZAIRE CIVILWAR,220,FRA,540,ANG,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,sd,0,1,0,0,2,0,1,1,CONVENTIONAL,CONVENTIONAL,1,3
421,1996,ZAIRE CIVILWAR,220,FRA,500,UGA,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,sd,0,1,0,0,2,0,1,1,CONVENTIONAL,CONVENTIONAL,1,3
421,1996,ZAIRE CIVILWAR,517,RWA,490,DRC,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,sd,1,0,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,4,5
421,1996,ZAIRE CIVILWAR,500,UGA,490,DRC,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,sd,1,0,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,5
422,1997,UNSCOM I,200,UKG,645,IRQ,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,4,0,1,0,1,0,0,0,icb,0,1,0,1,1,0,,,CONVENTIONAL,CONVENTIONAL,1,1
422,1997,UNSCOM I,2,USA,645,IRQ,0,1,TRUE,TRUE,FALSE,TRUE,WIN,NEUTRAL,14,0,1,0,1,0,1,0,icb,0,1,0,1,1,0,,,CONVENTIONAL,CONVENTIONAL,1,1
422,1997,UNSCOM I,710,CHN,2,USA,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,6,14,1,1,1,1,1,1,sd,0,0,1,1,1,0,1,1,CONVENTIONAL,,1,1
422,1997,UNSCOM I,710,CHN,200,UKG,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,6,4,1,1,1,1,1,0,sd,0,0,1,1,1,0,1,1,CONVENTIONAL,,1,1
422,1997,UNSCOM I,220,FRN,2,USA,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,4,14,1,1,1,1,0,1,sd,0,1,1,1,1,0,1,1,CONVENTIONAL,,1,1
